onlyID	kingdom	phylum	class	order	family	genus	species
07548	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula	Parvularcula oceani
07549	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	MONJU	MONJU sp000801295
07550	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sandarakinorhabdus	Sandarakinorhabdus sp000331225
07551	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium muris
07552	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Leptospira_A	Leptospira_A yanagawae
07553	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	Pseudohongiella spirulinae
07554	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Imhoffiella	Imhoffiella purpurea
07555	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sediminis
07556	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga sp000799565
07557	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix sp000934685
07558	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	Psychroserpens sp000799465
07559	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp000766795
07560	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp900105455
07561	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp900105985
07562	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella sp900105135
07563	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	Muricauda sp000745185
07564	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MAR-2010-188	MAR-2010-188 sp900104375
07565	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Salipiger	Salipiger abyssi
07566	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Thioalkalivibrionaceae	Thioalkalivibrio_B	Thioalkalivibrio_B nitratireducens
07567	Bacteria	Firmicutes	Alicyclobacillia	Alicyclobacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidiphilus
07568	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Luteococcus	Luteococcus japonicus
07569	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cesiribacter	Cesiribacter sp000597885
07570	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Leptospira_A	Leptospira_A terpstrae
07571	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter	Coprothermobacter platensis
07572	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrococcales	Nitrococcaceae	Spiribacter	Spiribacter salinus
07573	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecalis
07574	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium fragae
07575	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	Halarchaeum acidiphilum
07576	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	14-2	14-2 sp001940225
07577	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia sp001940165
07578	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes sp001940315
07579	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	992a	992a sp001940245
07580	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_A	Eubacterium_A sp001940235
07581	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter qingfengensis
07582	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-977	CAG-977	CAG-977 sp000434295
07583	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-878	CAG-878 sp000432255
07584	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-917	CAG-917 sp000437555
07585	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281	UBA10281 sp000437515
07586	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp000434235
07587	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	RC9 sp000433355
07588	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	RC9 sp000431015
07589	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	CAG-831	CAG-831 sp000432775
07590	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp000433975
07591	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	CAG-390	CAG-390 sp000437015
07592	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	CAG-495 sp000436375
07593	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-988	CAG-988 sp003149915
07594	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	RC9 sp000432655
07595	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA11471	UBA11471	UBA11471 sp000434215
07596	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	CAG-462	CAG-462 sp900291465
07597	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	RC9 sp000432515
07598	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp002161565
07599	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	RC9 sp000434935
07600	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	RC9 sp000435075
07601	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Paramuribaculum sp000431155
07602	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A caecimuris
07603	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-484	CAG-484 sp000431315
07604	Bacteria	Spirochaetota	Brachyspirae	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira aalborgi
07605	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio_A	Butyrivibrio_A sp000431815
07606	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-1000	CAG-1000 sp000436975
07607	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp000432995
07608	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	CAG-1024	CAG-1024 sp000432015
07609	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-1193	CAG-1193 sp000436255
07610	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-465	CAG-465	CAG-465 sp000433335
07611	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127	CAG-127 sp900319515
07612	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
07613	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	Eubacterium_F sp000433735
